id,name,host_id,host_name,neighbourhood,neighbourhood_group,city,room_type,price,usd,number_of_reviews,calculated_host_listings_count,availability_365,tipo disponibilidad,tipo host
22254556,"3min to station in Ikebukuro, Shinjuku, Ueno area!",106187749,Hiroko,Toshima Ku,"",Tokyo,Entire home/apt,¥6779,"$45,42",30,17,-1,'-,Profesional
22257616,Great location!Shinjuku!But quiet! Max6ppl!,63598456,Spring,Shibuya Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",18,20,-1,'-,Profesional
22268021,Roppongi 9 min Ginza area 10 min center of Tokyo,160267948,Kako,Minato Ku,"",Tokyo,Entire home/apt,¥11836,"$79,30",65,3,-1,'-,Profesional
22268534,Roppongi 9min Ginza area 10min Luxury apt Wifi 3F,160267948,Kako,Minato Ku,"",Tokyo,Entire home/apt,¥12805,"$85,79",56,3,-1,'-,Profesional
22269353,Hiroo apartment.2,61184736,Motohiro,Shibuya Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",18,3,-1,'-,Profesional
22270669,"6 min to Haneda Airport, in a shopping street #301",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5595,"$37,49",24,133,-1,'-,Profesional
22271482,"6 min to Haneda Airport, in a shopping street #302",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5595,"$37,49",24,133,-1,'-,Profesional
22272351,NewOpen!Max6Pax/Ikebukuro3minsWalking/FreeWifi_KE7,90411373,Kei,Toshima Ku,"",Tokyo,Entire home/apt,¥21520,"$144,18",47,11,-1,'-,Profesional
22297666,"6 min from Haneda Airport, 3 guests can stay  #303",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5595,"$37,49",28,133,-1,'-,Profesional
22311065,"To Shinjuku 15mins 16ppl luxury apt,wifi free",44066901,Yuqian,Kita Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",2,34,-1,'-,Profesional
22311137,Elect Meguro,73440763,Elect Series,Meguro Ku,"",Tokyo,Entire home/apt,¥21951,"$147,07",2,4,-1,'-,Profesional
22311265,"6 min from Haneda Airport, 3 guests can stay #203",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5595,"$37,49",26,133,-1,'-,Profesional
22312363,"6 min from Haneda Airport, 3 guests can stay #103",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5595,"$37,49",26,133,-1,'-,Profesional
22312737,"6 min to Haneda Airport, in a shopping street #201",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5595,"$37,49",15,133,-1,'-,Profesional
22314227,7ppl 1LDK#5min walk Ikebukuro sta./PocketWifi#TR2,159515974,Marina,Toshima Ku,"",Tokyo,Entire home/apt,¥8823,"$59,11",43,3,-1,'-,Profesional
22316096,Near Skytree!Japanese style house!9ppl. available!,163145419,Kazutaka,Sumida Ku,"",Tokyo,Entire home/apt,¥29806,"$199,70",60,13,-1,'-,Profesional
22320129,"Asakusa 1976|Center of Tokyo, super white hotel.",21395559,Naoki,Taito Ku,"",Tokyo,Private room,¥10007,"$67,05",12,10,-1,'-,Profesional
22326425,"6 min to Haneda Airport, in a shopping street #202",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5595,"$37,49",21,133,-1,'-,Profesional
22327027,"6 min to Haneda Airport, in a shopping street #305",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5165,"$34,61",15,133,-1,'-,Profesional
22327073,"Newly Renovated Studio, 3 min from Roppongi Sta",94302731,Housing Japan,Minato Ku,"",Tokyo,Entire home/apt,¥8393,"$56,23",2,30,-1,'-,Profesional
22327649,"6 min to Haneda Airport, in a shopping street #205",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5595,"$37,49",19,133,-1,'-,Profesional
22328100,"6 min to Haneda Airport, in a shopping street #105",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5595,"$37,49",25,133,-1,'-,Profesional
22328962,"6 min to Haneda Airport, in a shopping street #206",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5165,"$34,61",25,133,-1,'-,Profesional
22329014,Soothing Modern Luxury Home in Nippori,156008533,Ryan & Friends,Arakawa Ku,"",Tokyo,Entire home/apt,¥8500,"$56,95",16,17,-1,'-,Profesional
22329046,★OPENSALE★70 ㎡ TokyoSkytree&Asakusa 8ppl/22#WF46,157483151,Given,Sumida Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",34,7,-1,'-,Profesional
22329292,New room 2~3singlebed ShowerToilet  Near Shinjyuku,163254475,Satomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥9469,"$63,44",30,4,-1,'-,Profesional
22329351,"6 min to Haneda Airport, in a shopping street #306",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5165,"$34,61",27,133,-1,'-,Profesional
22329392,★OPENSALE★107㎡ TokyoSkytree&Asakusa 10ppl/31#WF47,157483151,Given,Sumida Ku,"",Tokyo,Entire home/apt,¥26039,"$174,46",47,7,-1,'-,Profesional
22329530,78SQM Industrial Loft 全新升级 合法民宿｡1站到浅草､上野 【多人入住大推薦】,97064680,Chiliko,Taito Ku,"",Tokyo,Entire home/apt,¥21520,"$144,18",57,2,-1,'-,Profesional
22329834,"6 min to Haneda Airport, in a shopping street #102",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5165,"$34,61",30,133,-1,'-,Profesional
22329985,"6 min to Haneda Airport, in a shopping street #101",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5165,"$34,61",25,133,-1,'-,Profesional
22330415,Shinjuku 1stop/FreeWiFi/4mins to Sta./2ppl,130848980,J,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13020,"$87,23",56,7,-1,'-,Profesional
22331257,New!One stop Shinjuku ♪Twin beds♪201,163254475,Satomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥9469,"$63,44",22,4,-1,'-,Profesional
22331652,"3min to train/3ppl/Ikebukuro, Shinjuku, Ueno area!",106187749,Hiroko,Toshima Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",11,17,-1,'-,Profesional
22334676,#101 YACOCAFEinn ｶﾌｪ併設の一軒家 駅から徒歩4分!新宿渋谷まで電車で25分,51624570,Risa,Chofu Shi,"",Tokyo,Private room,¥7747,"$51,90",25,3,-1,'-,Profesional
22337576,Japanese Style! Central Tokyo tatami room 和室日暮里 JR,96703868,Yuki,Arakawa Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",41,4,-1,'-,Profesional
22338986,happy home 5 min from JR Sta in central of Tokyo.,86339630,Ya,Shinjuku Ku,"",Tokyo,Entire home/apt,¥33787,"$226,37",2,3,-1,'-,Profesional
22347177,REXAS Azabu-Fully renovated@Roppongi 501ﾏﾝｽﾘｰﾏﾝｼｮﾝ,10820918,Mat,Minato Ku,"",Tokyo,Entire home/apt,¥10868,"$72,82",5,51,-1,'-,Profesional
22360815,NewOpen!Near Station/Ikebukuro/Freewifi_KE8,90411373,Kei,Toshima Ku,"",Tokyo,Entire home/apt,¥26900,"$180,23",45,11,-1,'-,Profesional
22366245,Welcome Home:)Relaxble & Cozy Dain Guest room#102,72820186,Min,Taito Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",76,2,-1,'-,Profesional
22366558,"3min to station, comfy night life in Otsuka",106187749,Hiroko,Toshima Ku,"",Tokyo,Entire home/apt,¥5165,"$34,61",31,17,-1,'-,Profesional
22370149,Big Balcony!Great location!Shinjuku!Quiet! Max5pp!,63598456,Spring,Shibuya Ku,"",Tokyo,Entire home/apt,¥16033,"$107,42",10,20,-1,'-,Profesional
22379635,Free Wifi★Near Akihabara&Ueno 6ppl stay#SA02,143447381,Riko,Taito Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",41,6,-1,'-,Profesional
22387808,"701Ueno, 5 minutes, Narita Airport, 50 minutes",93239661,Apple,Bunkyo Ku,"",Tokyo,Entire home/apt,¥7209,"$48,30",68,3,-1,'-,Profesional
22402961,Shinjuku 1stop/5ppl/4min to Sta./FreeWiFi/NEWbldg,130848980,J,Shinjuku Ku,"",Tokyo,Entire home/apt,¥16033,"$107,42",58,7,-1,'-,Profesional
22403723,【NEW】Akihabara Luxury Cityhouse #501,163772627,Mikoto,Chiyoda Ku,"",Tokyo,Entire home/apt,¥38521,"$258,09",4,4,-1,'-,Profesional
22403831,NEW!Shinjuku 1stop FreeWiFi/4min to Sta./4people,130848980,J,Shinjuku Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",52,7,-1,'-,Profesional
22411478,【NEW】Akihabara Luxury Cityhouse #701,163772627,Mikoto,Chiyoda Ku,"",Tokyo,Entire home/apt,¥38521,"$258,09",6,4,-1,'-,Profesional
22413036,【NEW】Akihabara Luxury Cityhouse #901,163772627,Mikoto,Chiyoda Ku,"",Tokyo,Entire home/apt,¥38521,"$258,09",4,4,-1,'-,Profesional
22413042,Hostel just 5 min from Sta./ Double room with bath,163132791,K'S House Tokyo Oasis,Taito Ku,"",Tokyo,Private room,¥9899,"$66,32",17,8,-1,'-,Profesional
22413163,Hostel just 5 min from Sta./Twin room with bathtub,163132791,K'S House Tokyo Oasis,Taito Ku,"",Tokyo,Private room,¥9254,"$62,00",5,8,-1,'-,Profesional
22413557,【NEW】Akihabara Luxury Cityhouse #1001,163772627,Mikoto,Chiyoda Ku,"",Tokyo,Entire home/apt,¥38521,"$258,09",7,4,-1,'-,Profesional
22413827,ARTnSHELTER1,163661646,ARTnSHELTER,Shinagawa Ku,"",Tokyo,Private room,¥6994,"$46,86",46,13,-1,'-,Profesional
22414020,Hostel just 5 min from Sta./4 bed room with bath,163132791,K'S House Tokyo Oasis,Taito Ku,"",Tokyo,Private room,¥15172,"$101,65",4,8,-1,'-,Profesional
22414131,Hostel just 5 min from Sta. / Double with shower,163132791,K'S House Tokyo Oasis,Taito Ku,"",Tokyo,Private room,¥9254,"$62,00",5,8,-1,'-,Profesional
22422704,【Shinjuku Area】7min from station/Wifi/Cozy Room,66762155,Akino,Shinjuku Ku,"",Tokyo,Entire home/apt,¥27008,"$180,95",66,3,-1,'-,Profesional
22422707,4min walk to stn#NearShinjukuGinza&Tokyo#Max4(605),161218795,Yo,Shinjuku Ku,"",Tokyo,Private room,¥14957,"$100,21",66,2,-1,'-,Profesional
22425791,JRNippori station! Central Tokyo 日暮里上野东京站近3min日式别墅,96703868,Yuki,Arakawa Ku,"",Tokyo,Private room,¥7962,"$53,35",22,4,-1,'-,Profesional
22430323,Shinjuku 1stop/FreeWiFi/4min to Sta./4ppl/NEWbldg,130848980,J,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",60,7,-1,'-,Profesional
22436550,5mins from Shibuya sta!!/Long Term/1dbl 802,57462178,Tomomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",2,10,-1,'-,Profesional
22437488,4 minutes to Shinjuku: New Tokyo Apartment 501,41013044,Aileen,Nakano Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",61,11,-1,'-,Profesional
22438106,季節ｾｰﾙ!Super close by Shibuya ! For 3 people (23),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥9577,"$64,17",2,20,-1,'-,Profesional
22438678,*Special Price* 5mins from Shibuya/LongTerm 803,57462178,Tomomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥13450,"$90,12",3,10,-1,'-,Profesional
22438688,季節ｾｰﾙ!Super close by Shibuya !For 3 people ! (31),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥9577,"$64,17",1,20,-1,'-,Profesional
22438774,季節ｾｰﾙ!Super close by Shibuya!(32),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥9577,"$64,17",1,20,-1,'-,Profesional
22438982,季節ｾｰﾙ!Super close by Shibuya!For 3 people (43),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥9577,"$64,17",1,20,-1,'-,Profesional
22439092,Designers Room in Shibuya!/LongTerm/1dbl 801,57462178,Tomomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥13450,"$90,12",4,10,-1,'-,Profesional
22439147,M-1 Stay Tokyo #101 Double Bed|Pocket WiFi|,21395559,Naoki,Kita Ku,"",Tokyo,Private room,¥4950,"$33,17",28,10,-1,'-,Profesional
22439695,季節ｾｰﾙ!Super close by Shibuya!For 3 people (63),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥9577,"$64,17",1,20,-1,'-,Profesional
22439949,季節ｾｰﾙ!Super close by HANEDA airport!(14),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥9577,"$64,17",2,20,-1,'-,Profesional
22440122,季節ｾｰﾙ!Super close by HANEDA airport! (21),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥16786,"$112,47",2,20,-1,'-,Profesional
22440169,季節ｾｰﾙ!Super close by HANEDA airport!(31),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥16786,"$112,47",1,20,-1,'-,Profesional
22440231,季節ｾｰﾙ!Super close by HANEDA airport!(41),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥16786,"$112,47",2,20,-1,'-,Profesional
22440260,季節ｾｰﾙ!Super close by HANEDA airport!(51),159057251,Ambition,Ota Ku,"",Tokyo,Private room,¥16786,"$112,47",1,20,-1,'-,Profesional
22441615,[5 min on foot to Kinshicho Sta.] Perfect for sightseeing Tokyo/ [Free breakfast Wi-Fi] Twin bedroom (22㎡/2persons)[C],163224677,Sakura Sky Hotel,Sumida Ku,"",Tokyo,Private room,¥8070,"$54,07",49,4,-1,'-,Profesional
22455597,"Asakusa, Ueno area, affordable♪Free wi-fi. 3F",164405537,Riko,Taito Ku,"",Tokyo,Private room,¥20982,"$140,58",10,7,-1,'-,Profesional
22457123,Twin room(5 min to SKYTREE)Nice hostel Yotsugi,51715435,曲,Katsushika Ku,"",Tokyo,Private room,¥4950,"$33,17",13,6,-1,'-,Profesional
22487014,4 mins to Station/3 stations available★G128-1,75820284,GG House,Katsushika Ku,"",Tokyo,Private room,¥1184,"$7,93",2,48,-1,'-,Profesional
22487034,"Luxury 2BR, Great Access to Akasaka & Roppongi",94302731,Housing Japan,Minato Ku,"",Tokyo,Entire home/apt,¥20659,"$138,42",2,30,-1,'-,Profesional
22488266,Sweet for group(4~10person) + 2 wifi(Home&pocket:),24230913,Yuni,Arakawa Ku,"",Tokyo,Entire home/apt,¥21951,"$147,07",5,7,-1,'-,Profesional
22488440,Cozy Hiroo Apartment,94302731,Housing Japan,Minato Ku,"",Tokyo,Entire home/apt,¥6456,"$43,26",4,30,-1,'-,Profesional
22494633,Nice Hostel Yotsugi Room101(5 mins to skytree),51715435,曲,Katsushika Ku,"",Tokyo,Private room,¥3013,"$20,19",31,6,-1,'-,Profesional
22507604,新大久保駅徒歩3分､Shin-Okubo station 3 minutes.Great area,165159056,Mimi,Shinjuku Ku,"",Tokyo,Private room,¥5165,"$34,61",37,2,-1,'-,Profesional
22515636,Only 1min from station easy access to Shibuya,42922777,Yukitomo,Minato Ku,"",Tokyo,Private room,¥29806,"$199,70",37,3,-1,'-,Profesional
22523878,Airport pick-up service&Asakusa New house No3,21004633,Yoshi,Taito Ku,"",Tokyo,Entire home/apt,¥40028,"$268,19",123,4,-1,'-,Profesional
22532178,Cozy apt#202: 1min to sta/20 mins to Shinjuku/Wifi,157704520,K&K,Kita Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",55,3,-1,'-,Profesional
22545282,Shinjuku 1stop/Newbldg/4min to Sta./2ppl/FreeWiFi,130848980,J,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13020,"$87,23",76,7,-1,'-,Profesional
22574000,4 mins to Station/3 stations available★G128-5,75820284,GG House,Katsushika Ku,"",Tokyo,Private room,¥1184,"$7,93",2,48,-1,'-,Profesional
22574003,4 mins to Station/3 stations available★G128-3,75820284,GG House,Katsushika Ku,"",Tokyo,Private room,¥1184,"$7,93",6,48,-1,'-,Profesional
22574500,#2 Traditional room★FreeWifi★400m➡︎station,118245621,Dat,Koto Ku,"",Tokyo,Private room,¥3013,"$20,19",32,4,-1,'-,Profesional
22590005,Elegant modern apartment 1 min to station#101,158173287,静,Shinjuku Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",49,10,-1,'-,Profesional
22590719,bucolic apartment 1min to metro Sta.#301,158173287,静,Shinjuku Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",37,10,-1,'-,Profesional
22602847,"12mins train to Shinjuku,  5mins walk from Sta.",136137906,Nobu,Suginami Ku,"",Tokyo,Private room,¥4304,"$28,84",43,2,-1,'-,Profesional
22602971,JR総武線平井駅から徒歩4分/錦糸町･両国･秋葉原10分以内/305,166288507,菊池,Edogawa Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",20,2,-1,'-,Profesional
22627182,Tranquil Villa Nearby a Beautiful Valley - 渓谷の傍の別荘,59835166,Kazuya,Okutama Machi,"",Tokyo,Entire home/apt,¥21951,"$147,07",42,2,-1,'-,Profesional
22636391,5mins to Shibuya!!/Premium Living/Long Term 805,57462178,Tomomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥14741,"$98,76",2,10,-1,'-,Profesional
22637380,Cute Room 104 for Family or Friends of 4~5,11135133,Arc Plaza Guest House,Machida Shi,"",Tokyo,Shared room,¥3551,"$23,79",10,2,-1,'-,Profesional
22640180,"Asakusa, Ueno area, affordable♪Free wi-fi. 2F",164405537,Riko,Taito Ku,"",Tokyo,Private room,¥17969,"$120,39",17,7,-1,'-,Profesional
22640323,*Sale!* 5mins to Shibuya!!/Long Term/1dbl 806,57462178,Tomomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥14311,"$95,88",1,10,-1,'-,Profesional
22657972,601EarlyCheckin/Towel=#pplxNight/ShinjukuShinOkubo,156974435,Takahashi,Shinjuku Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",82,4,-1,'-,Profesional
22658055,*Sale!* 5mins to Shibuya!!/Long Term Apt 902,57462178,Tomomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥12051,"$80,74",4,10,-1,'-,Profesional
22660209,TK02/New!B4min from station/Wifi/4people/Shibuya,143697011,Tokachi,Setagaya Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",32,2,-1,'-,Profesional
22676824,Special Price! Premium Living Shibuya/LongTerm 904,57462178,Tomomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥14311,"$95,88",1,10,-1,'-,Profesional
22676873,Designers Room!/ 5mins to Shibuya!/LongTerm 905,57462178,Tomomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥14741,"$98,76",1,10,-1,'-,Profesional
22686512,4BR&2Bath House in Shinjuku★2min JR★Free Parking,41924515,UrHome,Shinjuku Ku,"",Tokyo,Entire home/apt,¥30021,"$201,14",43,3,-1,'-,Profesional
22690303,*New!* 5mins to Shibuya!!/Long Term/1dbl 906,57462178,Tomomi,Shibuya Ku,"",Tokyo,Entire home/apt,¥14311,"$95,88",1,10,-1,'-,Profesional
22693973,JR総武線平井駅から徒歩4分/錦糸町･両国･秋葉原10分以内/304,166288507,菊池,Edogawa Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",18,2,-1,'-,Profesional
22705925,Hotel Senju-Tamuraya Economy single room,167448786,安志,Arakawa Ku,"",Tokyo,Private room,¥3766,"$25,23",14,3,-1,'-,Profesional
22707310,Family/Groups - 10 ppl!  whole house/free Parking,18114993,Tawara KSC,Shinagawa Ku,"",Tokyo,Entire home/apt,¥20014,"$134,09",42,4,-1,'-,Profesional
22711011,【102】 Shinjyuku area/4 mins from the sta/ wifi,48803190,Machiko,Shinjuku Ku,"",Tokyo,Entire home/apt,¥17001,"$113,91",26,4,-1,'-,Profesional
22721952,新房源!!新宿区高级公寓 车站2分钟超级便利 周边聚集网红美食 高性价比高 满足你旅游一切需求,121592856,Fanny,Shinjuku Ku,"",Tokyo,Entire home/apt,¥10007,"$67,05",24,3,-1,'-,Profesional
22735300,Great Location#Ryogoku station 1min#Max4#Free Wifi,89591055,Anna,Sumida Ku,"",Tokyo,Entire home/apt,¥14849,"$99,49",7,12,-1,'-,Profesional
22738219,"Licensed!New‼️70㎡ big‼️神戸牛､1mins to station,Skytree",41047019,靖祟,Sumida Ku,"",Tokyo,Entire home/apt,¥20767,"$139,14",32,2,-1,'-,Profesional
22740397,[WIFI]Walk 2 min.from JR Yamanote Sugamo ST./TW67,167895391,Shigemi,Toshima Ku,"",Tokyo,Entire home/apt,¥14957,"$100,21",33,4,-1,'-,Profesional
22756640,壹)Shin Okubo 新大久保 9min / Higashi Shinjuku 東新宿 5min,168074377,子豪,Shinjuku Ku,"",Tokyo,Entire home/apt,¥25824,"$173,02",42,3,-1,'-,Profesional
22758944,^_^繁华的新大久保 /东新宿/车站步行4分钟/免费移动wifi /韩国街临近体验日韩两国的食文化,168074377,子豪,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13773,"$92,28",34,3,-1,'-,Profesional
22759955,Shinjuku 1 stop/4min to Sta/4ppl/Free WiFi/Newbldg,130848980,J,Shinjuku Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",60,7,-1,'-,Profesional
22794858,新宿迄二駅の高立地です｡池袋駅迄は 一駅です｡静かな住宅街です｡,70466991,福島,Toshima Ku,"",Tokyo,Private room,¥3013,"$20,19",7,5,-1,'-,Profesional
22799353,"The Ark A3 - New @ Yotsuya, Shinjukuﾏﾝｽﾘｰﾏﾝｼｮﾝ",10820918,Mat,Shinjuku Ku,"",Tokyo,Entire home/apt,¥9792,"$65,61",12,51,-1,'-,Profesional
22818345,4 minutes to Shinjuku: New Tokyo Apartment 401,41013044,Aileen,Nakano Ku,"",Tokyo,Entire home/apt,¥9039,"$60,56",52,11,-1,'-,Profesional
22836003,"No.1 Shinjuku Room! Near Kabukicho,wifi,Max4,BY48",46816112,Saki,Shinjuku Ku,"",Tokyo,Entire home/apt,¥19045,"$127,60",44,6,-1,'-,Profesional
22836062,"4 guests, 4 minutes from Haneda Airport Suite #303",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥9469,"$63,44",25,133,-1,'-,Profesional
22836391,"4 minutes to Haneda Airport,Concept Apartment #302",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",15,133,-1,'-,Profesional
22836598,NEW｢ASAKUSA hotel#3｣ 5mins､pocket WIFI､6guests,38309930,TOKYOb&B.Co.Jp,Taito Ku,"",Tokyo,Entire home/apt,¥50035,"$335,23",46,40,-1,'-,Profesional
22836897,"4 minutes to Haneda Airport,Concept Apartment #301",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",22,133,-1,'-,Profesional
22837057,"4 minutes to Haneda Airport,Concept Apartment #205",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",18,133,-1,'-,Profesional
22837170,"4 minutes to Haneda Airport,Concept Apartment #203",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",18,133,-1,'-,Profesional
22850655,"4 minutes to Haneda Airport,Concept Apartment #202",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",19,133,-1,'-,Profesional
22850984,"4 minutes to Haneda Airport,Concept Apartment #201",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",19,133,-1,'-,Profesional
22851317,"4 minutes to Haneda Airport,Concept Apartment #105",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",18,133,-1,'-,Profesional
22851679,2ppl apt@heart of Tokyo#5min Walk from JR sta.#TR3,159515974,Marina,Minato Ku,"",Tokyo,Entire home/apt,¥7962,"$53,35",52,3,-1,'-,Profesional
22852073,"4 minutes to Haneda Airport,Concept Apartment #103",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",21,133,-1,'-,Profesional
22852180,"4 minutes to Haneda Airport,Concept Apartment #102",111043861,M-1 Tokyo,Ota Ku,"",Tokyo,Entire home/apt,¥5488,"$36,77",27,133,-1,'-,Profesional
22854958,"Near the HND ! Japanese home ""Nishikoujiya Stay""",169038356,Yuki,Ota Ku,"",Tokyo,Private room,¥4304,"$28,84",1,2,-1,'-,Profesional
22855031,1floor charter MAX 6 peoples (Nice hostel yotsugi),51715435,曲,Katsushika Ku,"",Tokyo,Entire home/apt,¥13988,"$93,72",19,6,-1,'-,Profesional
22856432,Nerima modern Japanese house (Room A),155381311,Aiko,Nerima Ku,"",Tokyo,Private room,¥6994,"$46,86",6,4,-1,'-,Profesional
22865193,寄存行李､湯島a3出口步行2分钟､京成上野直达成田41分钟､购物观光便利､公寓以酒店服务标准配置用品,93239661,Apple,Taito Ku,"",Tokyo,Entire home/apt,¥8823,"$59,11",78,3,-1,'-,Profesional
22866577,# 新宿まで2駅で部屋から10分! 駅近なのに静かな快適環境の小さなﾏﾝｼｮﾝｽﾃｲ｡WIFIﾌﾘｰ,152014889,Takashi & Shiho,Suginami Ku,"",Tokyo,Entire home/apt,¥6779,"$45,42",78,3,-1,'-,Profesional
22868740,2ppl apt@heart of Tokyo#5min Walk from JR sta.#TR4,159515974,Marina,Minato Ku,"",Tokyo,Entire home/apt,¥4950,"$33,17",65,3,-1,'-,Profesional
22872208,6ppl 2Bed 1Sofa FreeWiFi Kitchen Shibuya Shinagawa,169225525,The Aoca Tokyo Sanno,Ota Ku,"",Tokyo,Entire home/apt,¥37015,"$248,00",5,14,-1,'-,Profesional
22872629,Near by Shinagawa Haneda20min Ginza12min,169225525,The Aoca Tokyo Sanno,Ota Ku,"",Tokyo,Entire home/apt,¥21951,"$147,07",25,14,-1,'-,Profesional
22889791,New Open! Asakusa Guest House w/ Roof Top #A21,168644098,Ikidane House Asakusa Hatago,Taito Ku,"",Tokyo,Private room,¥6026,"$40,37",8,23,-1,'-,Profesional
